Serial	ReadingDateTimeUTC	WH	VARH
METER000002	10-04-2020 00:00	31706904	8942098
METER000002	10-04-2020 00:30	31707049	8942124
METER000002	10-04-2020 01:00	31707192	8942144
METER000002	10-04-2020 01:30	31707342	8942173
METER000002	10-04-2020 02:00	31707493	8942212
METER000002	10-04-2020 02:30	31707640	8942249
METER000002	10-04-2020 03:00	31707786	8942278
METER000002	10-04-2020 03:30	31707931	8942314
METER000002	10-04-2020 04:00	31708097	8942338
METER000002	10-04-2020 04:30	31708346	8942350
METER000002	10-04-2020 05:00	31708565	8942369
METER000002	10-04-2020 05:30	31708811	8942401
METER000002	10-04-2020 06:00	31709084	8942449
METER000002	10-04-2020 06:30	31709374	8942504
METER000002	10-04-2020 07:00	31709635	8942558
METER000002	10-04-2020 07:30	31709916	8942616
METER000002	10-04-2020 08:00	31710183	8942679
METER000002	10-04-2020 08:30	31710440	8942744
METER000002	10-04-2020 09:00	31710710	8942797
METER000002	10-04-2020 09:30	31710957	8942862
METER000002	10-04-2020 10:00	31711197	8942922
METER000002	10-04-2020 10:30	31711457	8942977
METER000002	10-04-2020 11:00	31711707	8943040
METER000002	10-04-2020 11:30	31711949	8943090
METER000002	10-04-2020 12:00	31712196	8943150
METER000002	10-04-2020 12:30	31712464	8943210
METER000002	10-04-2020 13:00	31712718	8943271
METER000002	10-04-2020 13:30	31712943	8943327
METER000002	10-04-2020 14:00	31713149	8943385
METER000002	10-04-2020 14:30	31713346	8943436
METER000002	10-04-2020 15:00	31713533	8943500
METER000002	10-04-2020 15:30	31713710	8943573
METER000002	10-04-2020 16:00	31713877	8943638
METER000002	10-04-2020 16:30	31714032	8943692
METER000002	10-04-2020 17:00	31714194	8943744
METER000002	10-04-2020 17:30	31714350	8943792
METER000002	10-04-2020 18:00	31714513	8943846
METER000002	10-04-2020 18:30	31714676	8943902
METER000002	10-04-2020 19:00	31714833	8943945
METER000002	10-04-2020 19:30	31714982	8943978
METER000002	10-04-2020 20:00	31715132	8944018
METER000002	10-04-2020 20:30	31715280	8944056
METER000002	10-04-2020 21:00	31715427	8944091
METER000002	10-04-2020 21:30	31715577	8944135
METER000002	10-04-2020 22:00	31715719	8944171
METER000002	10-04-2020 22:30	31715857	8944203
METER000002	10-04-2020 23:00	31716000	8944236
METER000002	10-04-2020 23:30	31716140	8944261
METER000002	11-04-2020 00:00	31716285	8944291
METER000002	11-04-2020 00:30	31716430	8944325
METER000002	11-04-2020 01:00	31716573	8944354
METER000002	11-04-2020 01:30	31716722	8944392
METER000002	11-04-2020 02:00	31716872	8944434
METER000002	11-04-2020 02:30	31717016	8944472
METER000002	11-04-2020 03:00	31717161	8944500
METER000002	11-04-2020 03:30	31717306	8944539
METER000002	11-04-2020 04:00	31717472	8944568
METER000002	11-04-2020 04:30	31717712	8944581
METER000002	11-04-2020 05:00	31717922	8944590
METER000002	11-04-2020 05:30	31718168	8944627
METER000002	11-04-2020 06:00	31718457	8944679
METER000002	11-04-2020 06:30	31718736	8944742
METER000002	11-04-2020 07:00	31719025	8944803
METER000002	11-04-2020 07:30	31719297	8944865
METER000002	11-04-2020 08:00	31719584	8944929
METER000002	11-04-2020 08:30	31719863	8945001
METER000002	11-04-2020 09:00	31720128	8945065
METER000002	11-04-2020 09:30	31720385	8945133
METER000002	11-04-2020 10:00	31720634	8945202
METER000002	11-04-2020 10:30	31720884	8945267
METER000002	11-04-2020 11:00	31721157	8945333
METER000002	11-04-2020 11:30	31721413	8945387
METER000002	11-04-2020 12:00	31721673	8945448
METER000002	11-04-2020 12:30	31721915	8945512
METER000002	11-04-2020 13:00	31722138	8945564
METER000002	11-04-2020 13:30	31722367	8945618
METER000002	11-04-2020 14:00	31722603	8945686
METER000002	11-04-2020 14:30	31722829	8945748
METER000002	11-04-2020 15:00	31723036	8945785
METER000002	11-04-2020 15:30	31723226	8945817
METER000002	11-04-2020 16:00	31723401	8945841
METER000002	11-04-2020 16:30	31723560	8945877
METER000002	11-04-2020 17:00	31723722	8945914
METER000002	11-04-2020 17:30	31723877	8945947
METER000002	11-04-2020 18:00	31724030	8945984
METER000002	11-04-2020 18:30	31724175	8946015
METER000002	11-04-2020 19:00	31724322	8946048
METER000002	11-04-2020 19:30	31724469	8946083
METER000002	11-04-2020 20:00	31724619	8946125
METER000002	11-04-2020 20:30	31724764	8946162
METER000002	11-04-2020 21:00	31724911	8946198
METER000002	11-04-2020 21:30	31725058	8946241
METER000002	11-04-2020 22:00	31725197	8946278
METER000002	11-04-2020 22:30	31725335	8946308
METER000002	11-04-2020 23:00	31725479	8946336
METER000002	11-04-2020 23:30	31725623	8946368
METER000002	12-04-2020 00:00	31725767	8946400
METER000002	12-04-2020 00:30	31725910	8946427
METER000002	12-04-2020 01:00	31726054	8946458
METER000002	12-04-2020 01:30	31726202	8946493
METER000002	12-04-2020 02:00	31726344	8946528
METER000002	12-04-2020 02:30	31726487	8946564
METER000002	12-04-2020 03:00	31726631	8946593
METER000002	12-04-2020 03:30	31726776	8946634
METER000002	12-04-2020 04:00	31726936	8946668
METER000002	12-04-2020 04:30	31727176	8946680
METER000002	12-04-2020 05:00	31727382	8946694
METER000002	12-04-2020 05:30	31727638	8946723
METER000002	12-04-2020 06:00	31727918	8946776
METER000002	12-04-2020 06:30	31728188	8946835
METER000002	12-04-2020 07:00	31728445	8946896
METER000002	12-04-2020 07:30	31728714	8946946
METER000002	12-04-2020 08:00	31728986	8947008
METER000002	12-04-2020 08:30	31729241	8947067
METER000002	12-04-2020 09:00	31729493	8947127
METER000002	12-04-2020 09:30	31729740	8947196
METER000002	12-04-2020 10:00	31729982	8947259
METER000002	12-04-2020 10:30	31730225	8947321
METER000002	12-04-2020 11:00	31730460	8947365
METER000002	12-04-2020 11:30	31730669	8947396
METER000002	12-04-2020 12:00	31730860	8947424
METER000002	12-04-2020 12:30	31731046	8947462
METER000002	12-04-2020 13:00	31731216	8947488
METER000002	12-04-2020 13:30	31731370	8947517
METER000002	12-04-2020 14:00	31731521	8947557
METER000002	12-04-2020 14:30	31731666	8947591
METER000002	12-04-2020 15:00	31731813	8947619
METER000002	12-04-2020 15:30	31731955	8947659
METER000002	12-04-2020 16:00	31732092	8947692
METER000002	12-04-2020 16:30	31732228	8947720
METER000002	12-04-2020 17:00	31732367	8947747
METER000002	12-04-2020 17:30	31732497	8947770
METER000002	12-04-2020 18:00	31732638	8947794
METER000002	12-04-2020 18:30	31732782	8947827
METER000002	12-04-2020 19:00	31732924	8947853
METER000002	12-04-2020 19:30	31733063	8947879
METER000002	12-04-2020 20:00	31733204	8947912
METER000002	12-04-2020 20:30	31733343	8947943
METER000002	12-04-2020 21:00	31733482	8947963
METER000002	12-04-2020 21:30	31733620	8947999
METER000002	12-04-2020 22:00	31733753	8948030
METER000002	12-04-2020 22:30	31733885	8948052
METER000002	12-04-2020 23:00	31734023	8948075
METER000002	12-04-2020 23:30	31734155	8948095
METER000002	13-04-2020 00:00	31734288	8948114
METER000002	13-04-2020 00:30	31734422	8948140
METER000002	13-04-2020 01:00	31734555	8948158
METER000002	13-04-2020 01:30	31734688	8948179
METER000002	13-04-2020 02:00	31734824	8948203
METER000002	13-04-2020 02:30	31734958	8948226
METER000002	13-04-2020 03:00	31735091	8948242
METER000002	13-04-2020 03:30	31735224	8948266
METER000002	13-04-2020 04:00	31735384	8948284
METER000002	13-04-2020 04:30	31735622	8948291
METER000002	13-04-2020 05:00	31735847	8948299
METER000002	13-04-2020 05:30	31736100	8948315
METER000002	13-04-2020 06:00	31736371	8948352
METER000002	13-04-2020 06:30	31736627	8948402
METER000002	13-04-2020 07:00	31736870	8948451
METER000002	13-04-2020 07:30	31737109	8948501
METER000002	13-04-2020 08:00	31737350	8948555
METER000002	13-04-2020 08:30	31737583	8948605
METER000002	13-04-2020 09:00	31737819	8948657
METER000002	13-04-2020 09:30	31738072	8948719
METER000002	13-04-2020 10:00	31738316	8948759
METER000002	13-04-2020 10:30	31738583	8948816
METER000002	13-04-2020 11:00	31738854	8948859
METER000002	13-04-2020 11:30	31739090	8948902
METER000002	13-04-2020 12:00	31739324	8948942
METER000002	13-04-2020 12:30	31739555	8948992
METER000002	13-04-2020 13:00	31739784	8949042
METER000002	13-04-2020 13:30	31740000	8949087
METER000002	13-04-2020 14:00	31740216	8949145
METER000002	13-04-2020 14:30	31740412	8949196
METER000002	13-04-2020 15:00	31740599	8949256
METER000002	13-04-2020 15:30	31740770	8949324
METER000002	13-04-2020 16:00	31740929	8949385
METER000002	13-04-2020 16:30	31741079	8949437
METER000002	13-04-2020 17:00	31741232	8949483
METER000002	13-04-2020 17:30	31741381	8949525
METER000002	13-04-2020 18:00	31741536	8949574
METER000002	13-04-2020 18:30	31741690	8949617
METER000002	13-04-2020 19:00	31741838	8949656
METER000002	13-04-2020 19:30	31741976	8949684
METER000002	13-04-2020 20:00	31742118	8949716
METER000002	13-04-2020 20:30	31742260	8949753
METER000002	13-04-2020 21:00	31742400	8949781
METER000002	13-04-2020 21:30	31742533	8949810
METER000002	13-04-2020 22:00	31742669	8949842
METER000002	13-04-2020 22:30	31742803	8949865
METER000002	13-04-2020 23:00	31742937	8949889
METER000002	13-04-2020 23:30	31743072	8949913
METER000002	14-04-2020 00:00	31743208	8949939
METER000002	14-04-2020 00:30	31743345	8949958
METER000002	14-04-2020 01:00	31743484	8949982
METER000002	14-04-2020 01:30	31743624	8950008
METER000002	14-04-2020 02:00	31743760	8950038
METER000002	14-04-2020 02:30	31743897	8950065
METER000002	14-04-2020 03:00	31744035	8950086
METER000002	14-04-2020 03:30	31744170	8950120
METER000002	14-04-2020 04:00	31744321	8950141
METER000002	14-04-2020 04:30	31744571	8950145
METER000002	14-04-2020 05:00	31744775	8950152
METER000002	14-04-2020 05:30	31744996	8950177
METER000002	14-04-2020 06:00	31745265	8950221
METER000002	14-04-2020 06:30	31745532	8950269
METER000002	14-04-2020 07:00	31745779	8950323
METER000002	14-04-2020 07:30	31746047	8950374
METER000002	14-04-2020 08:00	31746309	8950422
METER000002	14-04-2020 08:30	31746578	8950478
METER000002	14-04-2020 09:00	31746842	8950529
METER000002	14-04-2020 09:30	31747080	8950592
METER000002	14-04-2020 10:00	31747336	8950646
METER000002	14-04-2020 10:30	31747585	8950700
METER000002	14-04-2020 11:00	31747858	8950744
METER000002	14-04-2020 11:30	31748110	8950798
METER000002	14-04-2020 12:00	31748366	8950862
METER000002	14-04-2020 12:30	31748611	8950924
METER000002	14-04-2020 13:00	31748867	8950986
METER000002	14-04-2020 13:30	31749111	8951042
METER000002	14-04-2020 14:00	31749363	8951110
METER000002	14-04-2020 14:30	31749615	8951172
METER000002	14-04-2020 15:00	31749865	8951231
METER000002	14-04-2020 15:30	31750107	8951289
METER000002	14-04-2020 16:00	31750328	8951345
METER000002	14-04-2020 16:30	31750522	8951389
METER000002	14-04-2020 17:00	31750713	8951427
METER000002	14-04-2020 17:30	31750890	8951474
METER000002	14-04-2020 18:00	31751056	8951524
METER000002	14-04-2020 18:30	31751220	8951576
METER000002	14-04-2020 19:00	31751377	8951617
METER000002	14-04-2020 19:30	31751532	8951655
METER000002	14-04-2020 20:00	31751688	8951697
METER000002	14-04-2020 20:30	31751840	8951734
METER000002	14-04-2020 21:00	31751992	8951772
METER000002	14-04-2020 21:30	31752143	8951816
METER000002	14-04-2020 22:00	31752286	8951850
METER000002	14-04-2020 22:30	31752429	8951882
METER000002	14-04-2020 23:00	31752573	8951910
METER000002	14-04-2020 23:30	31752713	8951936
METER000002	15-04-2020 00:00	31752859	8951966
METER000002	15-04-2020 00:30	31753003	8951989
METER000002	15-04-2020 01:00	31753148	8952017
METER000002	15-04-2020 01:30	31753297	8952053
METER000002	15-04-2020 02:00	31753448	8952097
METER000002	15-04-2020 02:30	31753596	8952134
METER000002	15-04-2020 03:00	31753745	8952162
METER000002	15-04-2020 03:30	31753891	8952202
METER000002	15-04-2020 04:00	31754061	8952226
METER000002	15-04-2020 04:30	31754309	8952235
METER000002	15-04-2020 05:00	31754527	8952252
METER000002	15-04-2020 05:30	31754763	8952289
METER000002	15-04-2020 06:00	31755031	8952351
METER000002	15-04-2020 06:30	31755303	8952417
METER000002	15-04-2020 07:00	31755572	8952473
METER000002	15-04-2020 07:30	31755833	8952527
METER000002	15-04-2020 08:00	31756100	8952588
METER000002	15-04-2020 08:30	31756378	8952640
METER000002	15-04-2020 09:00	31756650	8952695
METER000002	15-04-2020 09:30	31756907	8952755
METER000002	15-04-2020 10:00	31757150	8952811
METER000002	15-04-2020 10:30	31757410	8952865
METER000002	15-04-2020 11:00	31757677	8952902
METER000002	15-04-2020 11:30	31757929	8952954
METER000002	15-04-2020 12:00	31758173	8953008
METER000002	15-04-2020 12:30	31758415	8953061
METER000002	15-04-2020 13:00	31758671	8953110
METER000002	15-04-2020 13:30	31758896	8953153
METER000002	15-04-2020 14:00	31759163	8953205
METER000002	15-04-2020 14:30	31759403	8953250
METER000002	15-04-2020 15:00	31759637	8953290
METER000002	15-04-2020 15:30	31759854	8953333
METER000002	15-04-2020 16:00	31760050	8953370
METER000002	15-04-2020 16:30	31760230	8953396
METER000002	15-04-2020 17:00	31760421	8953435
METER000002	15-04-2020 17:30	31760602	8953471
METER000002	15-04-2020 18:00	31760768	8953514
METER000002	15-04-2020 18:30	31760935	8953559
METER000002	15-04-2020 19:00	31761095	8953597
METER000002	15-04-2020 19:30	31761253	8953621
METER000002	15-04-2020 20:00	31761410	8953657
METER000002	15-04-2020 20:30	31761562	8953692
METER000002	15-04-2020 21:00	31761712	8953726
METER000002	15-04-2020 21:30	31761858	8953767
METER000002	15-04-2020 22:00	31761996	8953801
METER000002	15-04-2020 22:30	31762137	8953830
METER000002	15-04-2020 23:00	31762281	8953861
METER000002	15-04-2020 23:30	31762420	8953891
METER000002	16-04-2020 00:00	31762561	8953925
METER000002	16-04-2020 00:30	31762702	8953942
METER000002	16-04-2020 01:00	31762843	8953972
METER000002	16-04-2020 01:30	31762982	8954006
METER000002	16-04-2020 02:00	31763121	8954039
METER000002	16-04-2020 02:30	31763261	8954069
METER000002	16-04-2020 03:00	31763402	8954094
METER000002	16-04-2020 03:30	31763540	8954132
METER000002	16-04-2020 04:00	31763695	8954153
METER000002	16-04-2020 04:30	31763940	8954158
METER000002	16-04-2020 05:00	31764149	8954172
METER000002	16-04-2020 05:30	31764409	8954201
METER000002	16-04-2020 06:00	31764681	8954260
METER000002	16-04-2020 06:30	31764943	8954308
METER000002	16-04-2020 07:00	31765186	8954363
METER000002	16-04-2020 07:30	31765425	8954415
METER000002	16-04-2020 08:00	31765674	8954474
METER000002	16-04-2020 08:30	31765929	8954527
METER000002	16-04-2020 09:00	31766190	8954572
METER000002	16-04-2020 09:30	31766452	8954628
METER000002	16-04-2020 10:00	31766710	8954684
METER000002	16-04-2020 10:30	31766983	8954742
METER000002	16-04-2020 11:00	31767252	8954801
METER000002	16-04-2020 11:30	31767529	8954870
METER000002	16-04-2020 12:00	31767803	8954933
METER000002	16-04-2020 12:30	31768072	8955007
METER000002	16-04-2020 13:00	31768309	8955067
METER000002	16-04-2020 13:30	31768571	8955128
METER000002	16-04-2020 14:00	31768830	8955195
METER000002	16-04-2020 14:30	31769091	8955266
METER000002	16-04-2020 15:00	31769354	8955335
METER000002	16-04-2020 15:30	31769592	8955403
METER000002	16-04-2020 16:00	31769801	8955465
METER000002	16-04-2020 16:30	31769988	8955512
METER000002	16-04-2020 17:00	31770166	8955562
METER000002	16-04-2020 17:30	31770332	8955613
METER000002	16-04-2020 18:00	31770492	8955663
METER000002	16-04-2020 18:30	31770659	8955720
METER000002	16-04-2020 19:00	31770818	8955772
METER000002	16-04-2020 19:30	31770963	8955809
METER000002	16-04-2020 20:00	31771112	8955848
METER000002	16-04-2020 20:30	31771264	8955893
METER000002	16-04-2020 21:00	31771408	8955930
METER000002	16-04-2020 21:30	31771552	8955966
METER000002	16-04-2020 22:00	31771695	8956002
METER000002	16-04-2020 22:30	31771834	8956037
METER000002	16-04-2020 23:00	31771977	8956084
METER000002	16-04-2020 23:30	31772114	8956118
METER000002	17-04-2020 00:00	31772254	8956151
METER000002	17-04-2020 00:30	31772400	8956190
METER000002	17-04-2020 01:00	31772539	8956221
METER000002	17-04-2020 01:30	31772676	8956246
METER000002	17-04-2020 02:00	31772817	8956281
METER000002	17-04-2020 02:30	31772957	8956313
METER000002	17-04-2020 03:00	31773098	8956354
METER000002	17-04-2020 03:30	31773237	8956387
METER000002	17-04-2020 04:00	31773382	8956423
METER000002	17-04-2020 04:30	31773641	8956443
METER000002	17-04-2020 05:00	31773860	8956462
METER000002	17-04-2020 05:30	31774118	8956491
METER000002	17-04-2020 06:00	31774387	8956544
METER000002	17-04-2020 06:30	31774645	8956590
METER000002	17-04-2020 07:00	31774908	8956635
METER000002	17-04-2020 07:30	31775161	8956673
METER000002	17-04-2020 08:00	31775416	8956710
METER000002	17-04-2020 08:30	31775660	8956743
METER000002	17-04-2020 09:00	31775916	8956775
METER000002	17-04-2020 09:30	31776158	8956804
METER000002	17-04-2020 10:00	31776423	8956834
METER000002	17-04-2020 10:30	31776684	8956911
METER000002	17-04-2020 11:00	31776925	8956973
METER000002	17-04-2020 11:30	31777174	8957035
METER000002	17-04-2020 12:00	31777422	8957088
METER000002	17-04-2020 12:30	31777677	8957138
METER000002	17-04-2020 13:00	31777943	8957189
METER000002	17-04-2020 13:30	31778228	8957245
METER000002	17-04-2020 14:00	31778499	8957313
METER000002	17-04-2020 14:30	31778760	8957381
METER000002	17-04-2020 15:00	31779007	8957438
METER000002	17-04-2020 15:30	31779238	8957505
METER000002	17-04-2020 16:00	31779438	8957549
METER000002	17-04-2020 16:30	31779622	8957590
METER000002	17-04-2020 17:00	31779804	8957621
METER000002	17-04-2020 17:30	31779969	8957672
METER000002	17-04-2020 18:00	31780126	8957719
METER000002	17-04-2020 18:30	31780289	8957767
METER000002	17-04-2020 19:00	31780443	8957812
METER000002	17-04-2020 19:30	31780590	8957851
METER000002	17-04-2020 20:00	31780739	8957892
METER000002	17-04-2020 20:30	31780888	8957933
METER000002	17-04-2020 21:00	31781037	8957971
METER000002	17-04-2020 21:30	31781181	8958019
METER000002	17-04-2020 22:00	31781319	8958056
METER000002	17-04-2020 22:30	31781458	8958093
METER000002	17-04-2020 23:00	31781599	8958121
METER000002	17-04-2020 23:30	31781739	8958153
METER000002	18-04-2020 00:00	31781879	8958181
METER000002	18-04-2020 00:30	31782021	8958207
METER000002	18-04-2020 01:00	31782158	8958233
METER000002	18-04-2020 01:30	31782302	8958267
METER000002	18-04-2020 02:00	31782446	8958307
METER000002	18-04-2020 02:30	31782587	8958343
METER000002	18-04-2020 03:00	31782730	8958376
METER000002	18-04-2020 03:30	31782870	8958415
METER000002	18-04-2020 04:00	31783011	8958445
METER000002	18-04-2020 04:30	31783183	8958456
METER000002	18-04-2020 05:00	31783431	8958465
METER000002	18-04-2020 05:30	31783704	8958495
METER000002	18-04-2020 06:00	31783971	8958550
METER000002	18-04-2020 06:30	31784267	8958597
METER000002	18-04-2020 07:00	31784522	8958651
METER000002	18-04-2020 07:30	31784754	8958707
METER000002	18-04-2020 08:00	31785006	8958773
METER000002	18-04-2020 08:30	31785271	8958837
METER000002	18-04-2020 09:00	31785535	8958895
METER000002	18-04-2020 09:30	31785795	8958961
METER000002	18-04-2020 10:00	31786058	8959023
METER000002	18-04-2020 10:30	31786326	8959080
METER000002	18-04-2020 11:00	31786609	8959132
METER000002	18-04-2020 11:30	31786855	8959187
METER000002	18-04-2020 12:00	31787108	8959242
METER000002	18-04-2020 12:30	31787347	8959301
METER000002	18-04-2020 13:00	31787589	8959361
METER000002	18-04-2020 13:30	31787822	8959417
METER000002	18-04-2020 14:00	31788056	8959478
METER000002	18-04-2020 14:30	31788287	8959541
METER000002	18-04-2020 15:00	31788499	8959584
METER000002	18-04-2020 15:30	31788685	8959617
METER000002	18-04-2020 16:00	31788858	8959643
METER000002	18-04-2020 16:30	31789013	8959678
METER000002	18-04-2020 17:00	31789163	8959711
METER000002	18-04-2020 17:30	31789314	8959748
METER000002	18-04-2020 18:00	31789462	8959779
METER000002	18-04-2020 18:30	31789611	8959807
METER000002	18-04-2020 19:00	31789763	8959845
METER000002	18-04-2020 19:30	31789912	8959881
METER000002	18-04-2020 20:00	31790063	8959924
METER000002	18-04-2020 20:30	31790213	8959965
METER000002	18-04-2020 21:00	31790360	8959997
METER000002	18-04-2020 21:30	31790504	8960040
METER000002	18-04-2020 22:00	31790647	8960080
METER000002	18-04-2020 22:30	31790790	8960117
METER000002	18-04-2020 23:00	31790935	8960149
METER000002	18-04-2020 23:30	31791076	8960180
METER000002	19-04-2020 00:00	31791219	8960207
METER000002	19-04-2020 00:30	31791366	8960234
METER000002	19-04-2020 01:00	31791511	8960265
METER000002	19-04-2020 01:30	31791659	8960301
METER000002	19-04-2020 02:00	31791806	8960339
METER000002	19-04-2020 02:30	31791955	8960379
METER000002	19-04-2020 03:00	31792100	8960412
METER000002	19-04-2020 03:30	31792245	8960456
METER000002	19-04-2020 04:00	31792405	8960488
METER000002	19-04-2020 04:30	31792662	8960496
METER000002	19-04-2020 05:00	31792905	8960506
METER000002	19-04-2020 05:30	31793194	8960546
METER000002	19-04-2020 06:00	31793462	8960590
METER000002	19-04-2020 06:30	31793699	8960644
METER000002	19-04-2020 07:00	31793939	8960698
METER000002	19-04-2020 07:30	31794173	8960752
METER000002	19-04-2020 08:00	31794420	8960818
METER000002	19-04-2020 08:30	31794673	8960880
METER000002	19-04-2020 09:00	31794919	8960941
METER000002	19-04-2020 09:30	31795178	8961014
METER000002	19-04-2020 10:00	31795439	8961087
METER000002	19-04-2020 10:30	31795699	8961153
METER000002	19-04-2020 11:00	31795951	8961208
METER000002	19-04-2020 11:30	31796185	8961249
METER000002	19-04-2020 12:00	31796429	8961288
METER000002	19-04-2020 12:30	31796664	8961336
METER000002	19-04-2020 13:00	31796891	8961369
METER000002	19-04-2020 13:30	31797105	8961395
METER000002	19-04-2020 14:00	31797277	8961440
METER000002	19-04-2020 14:30	31797442	8961476
METER000002	19-04-2020 15:00	31797604	8961513
METER000002	19-04-2020 15:30	31797758	8961558
METER000002	19-04-2020 16:00	31797904	8961600
METER000002	19-04-2020 16:30	31798049	8961643
METER000002	19-04-2020 17:00	31798197	8961676
METER000002	19-04-2020 17:30	31798343	8961710
METER000002	19-04-2020 18:00	31798493	8961745
METER000002	19-04-2020 18:30	31798645	8961780
METER000002	19-04-2020 19:00	31798794	8961817
METER000002	19-04-2020 19:30	31798941	8961850
METER000002	19-04-2020 20:00	31799090	8961892
METER000002	19-04-2020 20:30	31799241	8961937
METER000002	19-04-2020 21:00	31799390	8961971
METER000002	19-04-2020 21:30	31799535	8962014
METER000002	19-04-2020 22:00	31799677	8962055
METER000002	19-04-2020 22:30	31799818	8962091
METER000002	19-04-2020 23:00	31799964	8962122
METER000002	19-04-2020 23:30	31800104	8962153
METER000002	20-04-2020 00:00	31800251	8962185
METER000002	20-04-2020 00:30	31800397	8962214
METER000002	20-04-2020 01:00	31800545	8962248
METER000002	20-04-2020 01:30	31800690	8962279
METER000002	20-04-2020 02:00	31800837	8962322
METER000002	20-04-2020 02:30	31800978	8962357
METER000002	20-04-2020 03:00	31801124	8962389
METER000002	20-04-2020 03:30	31801267	8962428
METER000002	20-04-2020 04:00	31801407	8962461
METER000002	20-04-2020 04:30	31801653	8962473
METER000002	20-04-2020 05:00	31801879	8962483
METER000002	20-04-2020 05:30	31802143	8962529
METER000002	20-04-2020 06:00	31802406	8962585
